date,sku,product_name,channel,price,volume,cost,promo_flag
2026-02-16,AE-004,Jerky Strips 4oz,PetSmart,15.63,450,5.1,0
2026-02-23,AE-004,Jerky Strips 4oz,PetSmart,15.87,360,5.1,0
2026-03-02,AE-004,Jerky Strips 4oz,PetSmart,15.71,444,5.1,0
2026-03-09,AE-004,Jerky Strips 4oz,PetSmart,15.67,498,5.1,0
2026-03-16,AE-004,Jerky Strips 4oz,PetSmart,13.38,629,5.1,1
2026-03-23,AE-004,Jerky Strips 4oz,PetSmart,13.38,627,5.1,1
2026-03-30,AE-004,Jerky Strips 4oz,PetSmart,15.89,469,5.1,0
2026-04-06,AE-004,Jerky Strips 4oz,PetSmart,15.67,461,5.1,0
2026-04-13,AE-004,Jerky Strips 4oz,PetSmart,15.69,460,5.1,0
2026-04-20,AE-004,Jerky Strips 4oz,PetSmart,15.76,461,5.1,0
2026-04-27,AE-004,Jerky Strips 4oz,PetSmart,15.78,414,5.1,0
2026-05-04,AE-004,Jerky Strips 4oz,PetSmart,15.83,472,5.1,0
2026-05-11,AE-004,Jerky Strips 4oz,PetSmart,15.87,461,5.1,0
2026-05-18,AE-004,Jerky Strips 4oz,PetSmart,12.59,598,5.1,1
2025-05-26,AE-004,Jerky Strips 4oz,Amazon,10.9,480,5.1,1
2025-06-02,AE-004,Jerky Strips 4oz,Amazon,14.67,372,5.1,0
2025-06-09,AE-004,Jerky Strips 4oz,Amazon,10.18,500,5.1,1
2025-06-16,AE-004,Jerky Strips 4oz,Amazon,14.45,369,5.1,0
2025-06-23,AE-004,Jerky Strips 4oz,Amazon,14.52,406,5.1,0
2025-06-30,AE-004,Jerky Strips 4oz,Amazon,12.36,400,5.1,1
2025-07-07,AE-004,Jerky Strips 4oz,Amazon,12.36,455,5.1,1
2025-07-14,AE-004,Jerky Strips 4oz,Amazon,14.5,318,5.1,0
2025-07-21,AE-004,Jerky Strips 4oz,Amazon,14.42,353,5.1,0
2025-07-28,AE-004,Jerky Strips 4oz,Amazon,14.42,350,5.1,0
2025-08-04,AE-004,Jerky Strips 4oz,Amazon,14.52,358,5.1,0
2025-08-11,AE-004,Jerky Strips 4oz,Amazon,14.49,335,5.1,0
2025-08-18,AE-004,Jerky Strips 4oz,Amazon,14.6,334,5.1,0
2025-08-25,AE-004,Jerky Strips 4oz,Amazon,14.42,319,5.1,0
2025-09-01,AE-004,Jerky Strips 4oz,Amazon,14.62,340,5.1,0
2025-09-08,AE-004,Jerky Strips 4oz,Amazon,11.63,477,5.1,1
2025-09-15,AE-004,Jerky Strips 4oz,Amazon,14.43,331,5.1,0
2025-09-22,AE-004,Jerky Strips 4oz,Amazon,14.53,397,5.1,0
2025-09-29,AE-004,Jerky Strips 4oz,Amazon,14.42,372,5.1,0
2025-10-06,AE-004,Jerky Strips 4oz,Amazon,14.57,335,5.1,0
2025-10-13,AE-004,Jerky Strips 4oz,Amazon,14.64,383,5.1,0
2025-10-20,AE-004,Jerky Strips 4oz,Amazon,14.51,398,5.1,0
2025-10-27,AE-004,Jerky Strips 4oz,Amazon,12.36,446,5.1,1
2025-11-03,AE-004,Jerky Strips 4oz,Amazon,11.63,829,5.1,1
2025-11-10,AE-004,Jerky Strips 4oz,Amazon,14.56,470,5.1,0
2025-11-17,AE-004,Jerky Strips 4oz,Amazon,8.72,989,5.1,1
2025-11-24,AE-004,Jerky Strips 4oz,Amazon,13.09,640,5.1,1
2025-12-01,AE-004,Jerky Strips 4oz,Amazon,14.45,520,5.1,0
2025-12-08,AE-004,Jerky Strips 4oz,Amazon,14.59,503,5.1,0
2025-12-15,AE-004,Jerky Strips 4oz,Amazon,14.66,479,5.1,0
2025-12-22,AE-004,Jerky Strips 4oz,Amazon,13.09,590,5.1,1
2025-12-29,AE-004,Jerky Strips 4oz,Amazon,14.42,552,5.1,0
2026-01-05,AE-004,Jerky Strips 4oz,Amazon,14.63,349,5.1,0
2026-01-12,AE-004,Jerky Strips 4oz,Amazon,10.9,526,5.1,1
2026-01-19,AE-004,Jerky Strips 4oz,Amazon,14.61,284,5.1,0
2026-01-26,AE-004,Jerky Strips 4oz,Amazon,14.5,313,5.1,0
2026-02-02,AE-004,Jerky Strips 4oz,Amazon,14.47,300,5.1,0
2026-02-09,AE-004,Jerky Strips 4oz,Amazon,14.57,315,5.1,0
2026-02-16,AE-004,Jerky Strips 4oz,Amazon,14.54,333,5.1,0
2026-02-23,AE-004,Jerky Strips 4oz,Amazon,11.63,401,5.1,1
2026-03-02,AE-004,Jerky Strips 4oz,Amazon,12.36,421,5.1,1
2026-03-09,AE-004,Jerky Strips 4oz,Amazon,14.68,323,5.1,0
2026-03-16,AE-004,Jerky Strips 4oz,Amazon,14.4,339,5.1,0
2026-03-23,AE-004,Jerky Strips 4oz,Amazon,14.62,397,5.1,0
2026-03-30,AE-004,Jerky Strips 4oz,Amazon,14.56,358,5.1,0
2026-04-06,AE-004,Jerky Strips 4oz,Amazon,10.9,585,5.1,1
2026-04-13,AE-004,Jerky Strips 4oz,Amazon,14.66,368,5.1,0
2026-04-20,AE-004,Jerky Strips 4oz,Amazon,14.55,360,5.1,0
2026-04-27,AE-004,Jerky Strips 4oz,Amazon,14.69,379,5.1,0
2026-05-04,AE-004,Jerky Strips 4oz,Amazon,14.47,372,5.1,0
2026-05-11,AE-004,Jerky Strips 4oz,Amazon,14.66,460,5.1,0
2026-05-18,AE-004,Jerky Strips 4oz,Amazon,14.64,403,5.1,0
2025-05-26,AE-004,Jerky Strips 4oz,Independent Pet,16.74,239,5.1,0
2025-06-02,AE-004,Jerky Strips 4oz,Independent Pet,16.82,181,5.1,0
2025-06-09,AE-004,Jerky Strips 4oz,Independent Pet,16.86,211,5.1,0
2025-06-16,AE-004,Jerky Strips 4oz,Independent Pet,16.94,205,5.1,0
2025-06-23,AE-004,Jerky Strips 4oz,Independent Pet,16.81,228,5.1,0
2025-06-30,AE-004,Jerky Strips 4oz,Independent Pet,16.79,256,5.1,0
2025-07-07,AE-004,Jerky Strips 4oz,Independent Pet,16.79,220,5.1,0
2025-07-14,AE-004,Jerky Strips 4oz,Independent Pet,16.8,217,5.1,0
2025-07-21,AE-004,Jerky Strips 4oz,Independent Pet,12.59,319,5.1,1
2025-07-28,AE-004,Jerky Strips 4oz,Independent Pet,16.93,217,5.1,0
2025-08-04,AE-004,Jerky Strips 4oz,Independent Pet,16.73,234,5.1,0
2025-08-11,AE-004,Jerky Strips 4oz,Independent Pet,16.88,213,5.1,0
2025-08-18,AE-004,Jerky Strips 4oz,Independent Pet,16.91,225,5.1,0
2025-08-25,AE-004,Jerky Strips 4oz,Independent Pet,16.75,208,5.1,0
2025-09-01,AE-004,Jerky Strips 4oz,Independent Pet,16.72,231,5.1,0
2025-09-08,AE-004,Jerky Strips 4oz,Independent Pet,16.89,229,5.1,0
2025-09-15,AE-004,Jerky Strips 4oz,Independent Pet,16.84,244,5.1,0
2025-09-22,AE-004,Jerky Strips 4oz,Independent Pet,16.93,263,5.1,0
2025-09-29,AE-004,Jerky Strips 4oz,Independent Pet,16.7,216,5.1,0
2025-10-06,AE-004,Jerky Strips 4oz,Independent Pet,16.85,217,5.1,0
2025-10-13,AE-004,Jerky Strips 4oz,Independent Pet,16.87,264,5.1,0
2025-10-20,AE-004,Jerky Strips 4oz,Independent Pet,16.96,208,5.1,0
2025-10-27,AE-004,Jerky Strips 4oz,Independent Pet,16.63,195,5.1,0
2025-11-03,AE-004,Jerky Strips 4oz,Independent Pet,16.7,273,5.1,0
2025-11-10,AE-004,Jerky Strips 4oz,Independent Pet,16.94,326,5.1,0
2025-11-17,AE-004,Jerky Strips 4oz,Independent Pet,16.95,332,5.1,0
2025-11-24,AE-004,Jerky Strips 4oz,Independent Pet,16.92,334,5.1,0
2025-12-01,AE-004,Jerky Strips 4oz,Independent Pet,16.92,323,5.1,0
2025-12-08,AE-004,Jerky Strips 4oz,Independent Pet,16.71,308,5.1,0
2025-12-15,AE-004,Jerky Strips 4oz,Independent Pet,16.66,319,5.1,0
2025-12-22,AE-004,Jerky Strips 4oz,Independent Pet,13.43,387,5.1,1
2025-12-29,AE-004,Jerky Strips 4oz,Independent Pet,16.76,318,5.1,0
2026-01-05,AE-004,Jerky Strips 4oz,Independent Pet,16.74,173,5.1,0
2026-01-12,AE-004,Jerky Strips 4oz,Independent Pet,16.82,214,5.1,0
2026-01-19,AE-004,Jerky Strips 4oz,Independent Pet,16.7,169,5.1,0
2026-01-26,AE-004,Jerky Strips 4oz,Independent Pet,15.11,235,5.1,1
2026-02-02,AE-004,Jerky Strips 4oz,Independent Pet,16.94,200,5.1,0
2026-02-09,AE-004,Jerky Strips 4oz,Independent Pet,16.87,197,5.1,0
2026-02-16,AE-004,Jerky Strips 4oz,Independent Pet,16.92,210,5.1,0
2026-02-23,AE-004,Jerky Strips 4oz,Independent Pet,16.78,207,5.1,0
2026-03-02,AE-004,Jerky Strips 4oz,Independent Pet,11.75,411,5.1,1
2026-03-09,AE-004,Jerky Strips 4oz,Independent Pet,16.66,266,5.1,0
2026-03-16,AE-004,Jerky Strips 4oz,Independent Pet,16.69,222,5.1,0
2026-03-23,AE-004,Jerky Strips 4oz,Independent Pet,16.71,204,5.1,0
2026-03-30,AE-004,Jerky Strips 4oz,Independent Pet,16.7,256,5.1,0
2026-04-06,AE-004,Jerky Strips 4oz,Independent Pet,16.67,241,5.1,0
2026-04-13,AE-004,Jerky Strips 4oz,Independent Pet,16.77,224,5.1,0
2026-04-20,AE-004,Jerky Strips 4oz,Independent Pet,16.69,260,5.1,0
2026-04-27,AE-004,Jerky Strips 4oz,Independent Pet,14.27,250,5.1,1
2026-05-04,AE-004,Jerky Strips 4oz,Independent Pet,16.66,195,5.1,0
2026-05-11,AE-004,Jerky Strips 4oz,Independent Pet,16.78,244,5.1,0
2026-05-18,AE-004,Jerky Strips 4oz,Independent Pet,16.75,224,5.1,0
2025-05-26,AE-005,Dental Sticks 12ct,Chewy.com,9.97,1650,3.1,0
2025-06-02,AE-005,Dental Sticks 12ct,Chewy.com,9.94,1595,3.1,0
2025-06-09,AE-005,Dental Sticks 12ct,Chewy.com,10.0,1663,3.1,0
2025-06-16,AE-005,Dental Sticks 12ct,Chewy.com,6.99,2535,3.1,1
2025-06-23,AE-005,Dental Sticks 12ct,Chewy.com,10.0,1719,3.1,0
2025-06-30,AE-005,Dental Sticks 12ct,Chewy.com,10.06,1517,3.1,0
2025-07-07,AE-005,Dental Sticks 12ct,Chewy.com,9.97,1319,3.1,0
2025-07-14,AE-005,Dental Sticks 12ct,Chewy.com,10.07,1494,3.1,0
2025-07-21,AE-005,Dental Sticks 12ct,Chewy.com,9.91,1742,3.1,0
2025-07-28,AE-005,Dental Sticks 12ct,Chewy.com,10.07,1440,3.1,0
2025-08-04,AE-005,Dental Sticks 12ct,Chewy.com,10.03,1515,3.1,0
2025-08-11,AE-005,Dental Sticks 12ct,Chewy.com,9.92,1538,3.1,0
2025-08-18,AE-005,Dental Sticks 12ct,Chewy.com,10.08,1579,3.1,0
2025-08-25,AE-005,Dental Sticks 12ct,Chewy.com,10.09,1496,3.1,0
2025-09-01,AE-005,Dental Sticks 12ct,Chewy.com,10.09,1466,3.1,0
2025-09-08,AE-005,Dental Sticks 12ct,Chewy.com,10.07,1466,3.1,0
2025-09-15,AE-005,Dental Sticks 12ct,Chewy.com,9.9,1575,3.1,0
2025-09-22,AE-005,Dental Sticks 12ct,Chewy.com,9.95,1758,3.1,0
2025-09-29,AE-005,Dental Sticks 12ct,Chewy.com,10.06,1695,3.1,0
2025-10-06,AE-005,Dental Sticks 12ct,Chewy.com,9.97,1489,3.1,0
2025-10-13,AE-005,Dental Sticks 12ct,Chewy.com,9.92,1489,3.1,0
2025-10-20,AE-005,Dental Sticks 12ct,Chewy.com,10.07,1539,3.1,0
2025-10-27,AE-005,Dental Sticks 12ct,Chewy.com,9.91,1650,3.1,0
2025-11-03,AE-005,Dental Sticks 12ct,Chewy.com,9.97,2485,3.1,0
2025-11-10,AE-005,Dental Sticks 12ct,Chewy.com,9.99,2225,3.1,0
2025-11-17,AE-005,Dental Sticks 12ct,Chewy.com,9.92,2252,3.1,0
2025-11-24,AE-005,Dental Sticks 12ct,Chewy.com,10.03,2627,3.1,0
2025-12-01,AE-005,Dental Sticks 12ct,Chewy.com,9.94,2376,3.1,0
2025-12-08,AE-005,Dental Sticks 12ct,Chewy.com,10.07,2283,3.1,0
2025-12-15,AE-005,Dental Sticks 12ct,Chewy.com,9.95,2264,3.1,0
2025-12-22,AE-005,Dental Sticks 12ct,Chewy.com,9.99,2251,3.1,0
2025-12-29,AE-005,Dental Sticks 12ct,Chewy.com,9.92,2220,3.1,0
2026-01-05,AE-005,Dental Sticks 12ct,Chewy.com,9.98,1481,3.1,0
2026-01-12,AE-005,Dental Sticks 12ct,Chewy.com,10.02,1354,3.1,0
2026-01-19,AE-005,Dental Sticks 12ct,Chewy.com,9.93,1536,3.1,0
2026-01-26,AE-005,Dental Sticks 12ct,Chewy.com,10.06,1263,3.1,0
2026-02-02,AE-005,Dental Sticks 12ct,Chewy.com,9.99,1498,3.1,0
2026-02-09,AE-005,Dental Sticks 12ct,Chewy.com,9.92,1542,3.1,0
2026-02-16,AE-005,Dental Sticks 12ct,Chewy.com,10.07,1509,3.1,0
2026-02-23,AE-005,Dental Sticks 12ct,Chewy.com,10.06,1452,3.1,0
2026-03-02,AE-005,Dental Sticks 12ct,Chewy.com,9.98,1895,3.1,0
2026-03-09,AE-005,Dental Sticks 12ct,Chewy.com,10.05,1593,3.1,0
2026-03-16,AE-005,Dental Sticks 12ct,Chewy.com,10.02,1729,3.1,0
2026-03-23,AE-005,Dental Sticks 12ct,Chewy.com,10.01,1733,3.1,0
2026-03-30,AE-005,Dental Sticks 12ct,Chewy.com,5.99,2709,3.1,1
2026-04-06,AE-005,Dental Sticks 12ct,Chewy.com,10.06,1731,3.1,0
2026-04-13,AE-005,Dental Sticks 12ct,Chewy.com,10.06,1732,3.1,0
2026-04-20,AE-005,Dental Sticks 12ct,Chewy.com,5.99,3050,3.1,1
2026-04-27,AE-005,Dental Sticks 12ct,Chewy.com,10.08,1828,3.1,0
2026-05-04,AE-005,Dental Sticks 12ct,Chewy.com,9.94,1577,3.1,0
2026-05-11,AE-005,Dental Sticks 12ct,Chewy.com,9.89,1790,3.1,0
2026-05-18,AE-005,Dental Sticks 12ct,Chewy.com,8.49,1789,3.1,1
2025-05-26,AE-005,Dental Sticks 12ct,Petco,10.51,1187,3.1,0
2025-06-02,AE-005,Dental Sticks 12ct,Petco,10.45,1075,3.1,0
2025-06-09,AE-005,Dental Sticks 12ct,Petco,10.52,991,3.1,0
2025-06-16,AE-005,Dental Sticks 12ct,Petco,10.44,1113,3.1,0
2025-06-23,AE-005,Dental Sticks 12ct,Petco,10.53,1104,3.1,0
2025-06-30,AE-005,Dental Sticks 12ct,Petco,7.87,1364,3.1,1
2025-07-07,AE-005,Dental Sticks 12ct,Petco,10.59,1120,3.1,0
2025-07-14,AE-005,Dental Sticks 12ct,Petco,10.44,986,3.1,0
2025-07-21,AE-005,Dental Sticks 12ct,Petco,10.49,1040,3.1,0
2025-07-28,AE-005,Dental Sticks 12ct,Petco,10.44,1142,3.1,0
2025-08-04,AE-005,Dental Sticks 12ct,Petco,10.58,1036,3.1,0
2025-08-11,AE-005,Dental Sticks 12ct,Petco,10.44,1039,3.1,0
2025-08-18,AE-005,Dental Sticks 12ct,Petco,6.29,1963,3.1,1
2025-08-25,AE-005,Dental Sticks 12ct,Petco,10.53,966,3.1,0
2025-09-01,AE-005,Dental Sticks 12ct,Petco,10.52,1207,3.1,0
2025-09-08,AE-005,Dental Sticks 12ct,Petco,10.47,1142,3.1,0
2025-09-15,AE-005,Dental Sticks 12ct,Petco,7.34,1941,3.1,1
2025-09-22,AE-005,Dental Sticks 12ct,Petco,10.53,1133,3.1,0
2025-09-29,AE-005,Dental Sticks 12ct,Petco,10.52,927,3.1,0
2025-10-06,AE-005,Dental Sticks 12ct,Petco,10.45,1184,3.1,0
2025-10-13,AE-005,Dental Sticks 12ct,Petco,10.52,1072,3.1,0
2025-10-20,AE-005,Dental Sticks 12ct,Petco,10.54,1115,3.1,0
2025-10-27,AE-005,Dental Sticks 12ct,Petco,10.5,1339,3.1,0
2025-11-03,AE-005,Dental Sticks 12ct,Petco,10.52,1393,3.1,0
2025-11-10,AE-005,Dental Sticks 12ct,Petco,10.43,1656,3.1,0
2025-11-17,AE-005,Dental Sticks 12ct,Petco,10.46,1468,3.1,0
2025-11-24,AE-005,Dental Sticks 12ct,Petco,10.48,1592,3.1,0
2025-12-01,AE-005,Dental Sticks 12ct,Petco,10.51,1586,3.1,0
2025-12-08,AE-005,Dental Sticks 12ct,Petco,10.48,1586,3.1,0
2025-12-15,AE-005,Dental Sticks 12ct,Petco,10.5,1623,3.1,0
2025-12-22,AE-005,Dental Sticks 12ct,Petco,10.57,1780,3.1,0
2025-12-29,AE-005,Dental Sticks 12ct,Petco,10.59,1867,3.1,0
2026-01-05,AE-005,Dental Sticks 12ct,Petco,10.59,1075,3.1,0
2026-01-12,AE-005,Dental Sticks 12ct,Petco,10.4,1124,3.1,0
2026-01-19,AE-005,Dental Sticks 12ct,Petco,10.59,970,3.1,0
2026-01-26,AE-005,Dental Sticks 12ct,Petco,10.43,1023,3.1,0
2026-02-02,AE-005,Dental Sticks 12ct,Petco,10.51,1066,3.1,0
2026-02-09,AE-005,Dental Sticks 12ct,Petco,10.41,1120,3.1,0
2026-02-16,AE-005,Dental Sticks 12ct,Petco,10.48,914,3.1,0
2026-02-23,AE-005,Dental Sticks 12ct,Petco,7.87,1420,3.1,1
2026-03-02,AE-005,Dental Sticks 12ct,Petco,10.46,1260,3.1,0
2026-03-09,AE-005,Dental Sticks 12ct,Petco,10.43,1189,3.1,0
2026-03-16,AE-005,Dental Sticks 12ct,Petco,10.52,1173,3.1,0
2026-03-23,AE-005,Dental Sticks 12ct,Petco,10.41,1333,3.1,0
2026-03-30,AE-005,Dental Sticks 12ct,Petco,10.51,1263,3.1,0
2026-04-06,AE-005,Dental Sticks 12ct,Petco,10.45,1338,3.1,0
2026-04-13,AE-005,Dental Sticks 12ct,Petco,10.51,1075,3.1,0
2026-04-20,AE-005,Dental Sticks 12ct,Petco,10.46,1355,3.1,0
2026-04-27,AE-005,Dental Sticks 12ct,Petco,10.46,1275,3.1,0
2026-05-04,AE-005,Dental Sticks 12ct,Petco,10.47,1401,3.1,0
2026-05-11,AE-005,Dental Sticks 12ct,Petco,10.54,1284,3.1,0
2026-05-18,AE-005,Dental Sticks 12ct,Petco,10.42,1311,3.1,0
2025-05-26,AE-005,Dental Sticks 12ct,PetSmart,10.52,1178,3.1,0
2025-06-02,AE-005,Dental Sticks 12ct,PetSmart,10.5,1005,3.1,0
2025-06-09,AE-005,Dental Sticks 12ct,PetSmart,9.44,1023,3.1,1
2025-06-16,AE-005,Dental Sticks 12ct,PetSmart,7.34,1297,3.1,1
2025-06-23,AE-005,Dental Sticks 12ct,PetSmart,8.39,1153,3.1,1
2025-06-30,AE-005,Dental Sticks 12ct,PetSmart,10.42,1049,3.1,0
2025-07-07,AE-005,Dental Sticks 12ct,PetSmart,10.52,936,3.1,0
2025-07-14,AE-005,Dental Sticks 12ct,PetSmart,10.44,1091,3.1,0
2025-07-21,AE-005,Dental Sticks 12ct,PetSmart,10.41,1004,3.1,0
2025-07-28,AE-005,Dental Sticks 12ct,PetSmart,10.41,954,3.1,0
2025-08-04,AE-005,Dental Sticks 12ct,PetSmart,9.44,980,3.1,1
2025-08-11,AE-005,Dental Sticks 12ct,PetSmart,10.56,975,3.1,0
2025-08-18,AE-005,Dental Sticks 12ct,PetSmart,10.46,946,3.1,0
2025-08-25,AE-005,Dental Sticks 12ct,PetSmart,10.58,999,3.1,0
2025-09-01,AE-005,Dental Sticks 12ct,PetSmart,10.49,1037,3.1,0
2025-09-08,AE-005,Dental Sticks 12ct,PetSmart,9.44,1180,3.1,1
2025-09-15,AE-005,Dental Sticks 12ct,PetSmart,10.53,1055,3.1,0
2025-09-22,AE-005,Dental Sticks 12ct,PetSmart,10.54,1063,3.1,0
2025-09-29,AE-005,Dental Sticks 12ct,PetSmart,8.92,1176,3.1,1
2025-10-06,AE-005,Dental Sticks 12ct,PetSmart,10.44,974,3.1,0
2025-10-13,AE-005,Dental Sticks 12ct,PetSmart,6.29,1850,3.1,1
2025-10-20,AE-005,Dental Sticks 12ct,PetSmart,10.55,1059,3.1,0
2025-10-27,AE-005,Dental Sticks 12ct,PetSmart,10.54,1156,3.1,0
2025-11-03,AE-005,Dental Sticks 12ct,PetSmart,6.29,2669,3.1,1
2025-11-10,AE-005,Dental Sticks 12ct,PetSmart,7.34,2171,3.1,1
2025-11-17,AE-005,Dental Sticks 12ct,PetSmart,10.52,1505,3.1,0
2025-11-24,AE-005,Dental Sticks 12ct,PetSmart,10.4,1460,3.1,0
2025-12-01,AE-005,Dental Sticks 12ct,PetSmart,10.59,1339,3.1,0
2025-12-08,AE-005,Dental Sticks 12ct,PetSmart,10.47,1545,3.1,0
2025-12-15,AE-005,Dental Sticks 12ct,PetSmart,10.55,1250,3.1,0
2025-12-22,AE-005,Dental Sticks 12ct,PetSmart,7.34,2039,3.1,1
2025-12-29,AE-005,Dental Sticks 12ct,PetSmart,10.41,1116,3.1,0
2026-01-05,AE-005,Dental Sticks 12ct,PetSmart,10.49,828,3.1,0
2026-01-12,AE-005,Dental Sticks 12ct,PetSmart,10.55,862,3.1,0
2026-01-19,AE-005,Dental Sticks 12ct,PetSmart,10.57,977,3.1,0
2026-01-26,AE-005,Dental Sticks 12ct,PetSmart,10.49,822,3.1,0
2026-02-02,AE-005,Dental Sticks 12ct,PetSmart,10.57,871,3.1,0
2026-02-09,AE-005,Dental Sticks 12ct,PetSmart,10.39,923,3.1,0
2026-02-16,AE-005,Dental Sticks 12ct,PetSmart,10.5,899,3.1,0
2026-02-23,AE-005,Dental Sticks 12ct,PetSmart,10.59,781,3.1,0
2026-03-02,AE-005,Dental Sticks 12ct,PetSmart,10.49,1022,3.1,0
2026-03-09,AE-005,Dental Sticks 12ct,PetSmart,10.54,953,3.1,0
2026-03-16,AE-005,Dental Sticks 12ct,PetSmart,10.52,1035,3.1,0
2026-03-23,AE-005,Dental Sticks 12ct,PetSmart,10.57,1024,3.1,0
2026-03-30,AE-005,Dental Sticks 12ct,PetSmart,10.39,1177,3.1,0
2026-04-06,AE-005,Dental Sticks 12ct,PetSmart,10.49,1032,3.1,0
2026-04-13,AE-005,Dental Sticks 12ct,PetSmart,10.54,1035,3.1,0
2026-04-20,AE-005,Dental Sticks 12ct,PetSmart,10.49,1144,3.1,0
2026-04-27,AE-005,Dental Sticks 12ct,PetSmart,10.46,1094,3.1,0
2026-05-04,AE-005,Dental Sticks 12ct,PetSmart,10.51,1043,3.1,0
2026-05-11,AE-005,Dental Sticks 12ct,PetSmart,8.39,1326,3.1,1
2026-05-18,AE-005,Dental Sticks 12ct,PetSmart,10.52,1090,3.1,0
2025-05-26,AE-005,Dental Sticks 12ct,Amazon,7.75,1145,3.1,1
2025-06-02,AE-005,Dental Sticks 12ct,Amazon,9.75,788,3.1,0
2025-06-09,AE-005,Dental Sticks 12ct,Amazon,9.72,835,3.1,0
2025-06-16,AE-005,Dental Sticks 12ct,Amazon,9.68,727,3.1,0
2025-06-23,AE-005,Dental Sticks 12ct,Amazon,9.75,821,3.1,0
2025-06-30,AE-005,Dental Sticks 12ct,Amazon,9.74,665,3.1,0
2025-07-07,AE-005,Dental Sticks 12ct,Amazon,9.73,732,3.1,0
2025-07-14,AE-005,Dental Sticks 12ct,Amazon,6.78,1234,3.1,1
2025-07-21,AE-005,Dental Sticks 12ct,Amazon,9.66,863,3.1,0
2025-07-28,AE-005,Dental Sticks 12ct,Amazon,9.69,641,3.1,0
2025-08-04,AE-005,Dental Sticks 12ct,Amazon,9.6,810,3.1,0
2025-08-11,AE-005,Dental Sticks 12ct,Amazon,9.73,811,3.1,0
2025-08-18,AE-005,Dental Sticks 12ct,Amazon,7.27,1092,3.1,1
2025-08-25,AE-005,Dental Sticks 12ct,Amazon,9.63,822,3.1,0
2025-09-01,AE-005,Dental Sticks 12ct,Amazon,9.63,775,3.1,0
2025-09-08,AE-005,Dental Sticks 12ct,Amazon,6.78,1370,3.1,1
2025-09-15,AE-005,Dental Sticks 12ct,Amazon,9.71,839,3.1,0
2025-09-22,AE-005,Dental Sticks 12ct,Amazon,9.78,752,3.1,0
2025-09-29,AE-005,Dental Sticks 12ct,Amazon,7.75,1204,3.1,1
2025-10-06,AE-005,Dental Sticks 12ct,Amazon,9.68,837,3.1,0
2025-10-13,AE-005,Dental Sticks 12ct,Amazon,9.77,855,3.1,0
2025-10-20,AE-005,Dental Sticks 12ct,Amazon,9.63,696,3.1,0
2025-10-27,AE-005,Dental Sticks 12ct,Amazon,9.61,793,3.1,0
2025-11-03,AE-005,Dental Sticks 12ct,Amazon,9.76,1019,3.1,0
2025-11-10,AE-005,Dental Sticks 12ct,Amazon,9.71,1105,3.1,0
2025-11-17,AE-005,Dental Sticks 12ct,Amazon,9.66,1072,3.1,0
2025-11-24,AE-005,Dental Sticks 12ct,Amazon,9.75,1206,3.1,0
2025-12-01,AE-005,Dental Sticks 12ct,Amazon,9.69,1230,3.1,0
2025-12-08,AE-005,Dental Sticks 12ct,Amazon,9.7,1077,3.1,0
2025-12-15,AE-005,Dental Sticks 12ct,Amazon,9.64,1282,3.1,0
2025-12-22,AE-005,Dental Sticks 12ct,Amazon,9.73,1055,3.1,0
2025-12-29,AE-005,Dental Sticks 12ct,Amazon,6.78,1409,3.1,1
2026-01-05,AE-005,Dental Sticks 12ct,Amazon,9.78,624,3.1,0
2026-01-12,AE-005,Dental Sticks 12ct,Amazon,9.62,723,3.1,0
2026-01-19,AE-005,Dental Sticks 12ct,Amazon,9.69,643,3.1,0
2026-01-26,AE-005,Dental Sticks 12ct,Amazon,9.74,680,3.1,0
2026-02-02,AE-005,Dental Sticks 12ct,Amazon,9.65,786,3.1,0
2026-02-09,AE-005,Dental Sticks 12ct,Amazon,9.6,643,3.1,0
2026-02-16,AE-005,Dental Sticks 12ct,Amazon,6.78,1135,3.1,1
2026-02-23,AE-005,Dental Sticks 12ct,Amazon,9.78,733,3.1,0
2026-03-02,AE-005,Dental Sticks 12ct,Amazon,9.62,972,3.1,0
2026-03-09,AE-005,Dental Sticks 12ct,Amazon,9.7,899,3.1,0
2026-03-16,AE-005,Dental Sticks 12ct,Amazon,9.68,779,3.1,0
2026-03-23,AE-005,Dental Sticks 12ct,Amazon,9.64,792,3.1,0
2026-03-30,AE-005,Dental Sticks 12ct,Amazon,9.67,736,3.1,0
2026-04-06,AE-005,Dental Sticks 12ct,Amazon,9.73,846,3.1,0
2026-04-13,AE-005,Dental Sticks 12ct,Amazon,7.75,931,3.1,1
2026-04-20,AE-005,Dental Sticks 12ct,Amazon,9.65,976,3.1,0
2026-04-27,AE-005,Dental Sticks 12ct,Amazon,9.6,869,3.1,0
2026-05-04,AE-005,Dental Sticks 12ct,Amazon,9.76,950,3.1,0
2026-05-11,AE-005,Dental Sticks 12ct,Amazon,9.77,827,3.1,0
2026-05-18,AE-005,Dental Sticks 12ct,Amazon,9.7,767,3.1,0
2025-05-26,AE-005,Dental Sticks 12ct,Independent Pet,11.25,540,3.1,0
2025-06-02,AE-005,Dental Sticks 12ct,Independent Pet,11.23,475,3.1,0
2025-06-09,AE-005,Dental Sticks 12ct,Independent Pet,11.12,451,3.1,0
2025-06-16,AE-005,Dental Sticks 12ct,Independent Pet,11.2,482,3.1,0
2025-06-23,AE-005,Dental Sticks 12ct,Independent Pet,11.21,484,3.1,0
